duration,server,summoner_name,team_1,team_2,timestamp,winner
25m 19s,euw,GIMME A HOT BôY,"Nunu & Willump,Graves,Ryze,Jhin,Pantheon","Irelia,Kindred,Lulu,Kai'Sa,Soraka",2020-11-03 22:28:13,Team 1
19m 1s,euw,GIMME A HOT BôY,"Zac,Lee Sin,Katarina,Jhin,Gragas","Camille,Kindred,Lulu,Kai'Sa,Zilean",2020-11-03 13:17:46,Team 1
25m 35s,euw,GIMME A HOT BôY,"Yone,Nidalee,Zac,Kalista,Thresh","Fiora,Hecarim,Zilean,Caitlyn,Pyke",2020-11-03 12:26:14,Team 1
26m 31s,euw,GIMME A HOT BôY,"Nunu & Willump,Lillia,Katarina,Ashe,Pyke","Sett,Kha'Zix,Cassiopeia,Caitlyn,Yuumi",2020-11-03 11:48:39,Team 2
22m 42s,euw,GIMME A HOT BôY,"Zac,Kayn,Sylas,Jhin,Yuumi","Ekko,Graves,Syndra,Ashe,Pyke",2020-11-03 08:22:14,Team 2
16m 10s,euw,GIMME A HOT BôY,"Zac,Kayn,Vel'Koz,Kai'Sa,Pantheon","Urgot,Graves,Vladimir,Ezreal,Sona",2020-11-03 07:31:11,Team 1
23m 53s,euw,GIMME A HOT BôY,"Zac,Kayn,Mordekaiser,Jhin,Pantheon","Renekton,Nidalee,Sett,Ezreal,Lux",2020-11-03 05:58:26,Team 2
27m 46s,euw,GIMME A HOT BôY,"Zac,Kayn,Orianna,Kai'Sa,Nautilus","Shen,Nidalee,Lucian,Jhin,Sett",2020-11-03 05:07:52,Team 1
26m 34s,euw,GIMME A HOT BôY,"Zac,Kayn,Seraphine,Ashe,Lulu","Camille,Graves,Ziggs,Jhin,Zilean",2020-11-03 04:29:59,Team 1
20m 17s,euw,GIMME A HOT BôY,"Fiora,Graves,Lissandra,Ashe,Braum","Zac,Kayn,Cho'Gath,Kai'Sa,Pantheon",2020-11-03 03:49:36,Team 2
22m 41s,euw,Mister OSPF,"Tryndamere,Graves,Fizz,Kai'Sa,Nami","Ornn,Gragas,Yone,Samira,Pantheon",2020-12-29 03:59:29,Team 2
33m 14s,euw,MRS Marky,"Yone,Taliyah,Kennen,Jhin,Lux","Pyke,Karthus,Irelia,Kai'Sa,Zilean",2020-12-21 04:36:40,Team 1
37m 30s,euw,MRS Marky,"Irelia,Kindred,Pyke,Kai'Sa,Leona","Malphite,Hecarim,Anivia,Ashe,Xerath",2020-12-21 03:37:44,Team 1
38m 37s,euw,MRS Marky,"Poppy,Graves,Vel'Koz,Ashe,Pyke","Aatrox,Udyr,Sylas,Kai'Sa,Thresh",2020-12-21 02:50:58,Team 1
27m 4s,euw,PederseNN,"Renekton,Ivern,Viktor,Kai'Sa,Seraphine","Gangplank,Kindred,Corki,Miss Fortune,Janna",2020-12-27 23:59:07,Team 1
22m 6s,euw,MRS Marky,"Mordekaiser,Lee Sin,Yone,Senna,Leona","Teemo,Rek'Sai,Fizz,Wukong,Brand",2020-12-21 01:24:49,Team 1
3m 13s,euw,MRS Marky,"Samira,Graves,Akali,Riven,Seraphine","Yone,Taliyah,Kennen,Ezreal,Pantheon",2020-12-20 23:38:54,Team 2
27m 43s,euw,MRS Marky,"Vayne,Hecarim,Akali,Jhin,Seraphine","Sylas,Kha'Zix,Twisted Fate,Miss Fortune,Pyke",2020-12-20 22:01:41,Team 1
36m 42s,euw,MRS Marky,"Akali,Taliyah,Pantheon,Miss Fortune,Thresh","Shen,Rammus,Lux,Jhin,Brand",2020-12-20 21:24:03,Team 2
22m 9s,euw,MRS Marky,"Miss Fortune,Riven,Yone,Sion,Pyke","Irelia,Lee Sin,Kai'Sa,Akali,Bard",2020-12-18 04:52:05,Team 2
30m 40s,euw,MRS Marky,"Wukong,Lillia,Aurelion Sol,Miss Fortune,Alistar","Aatrox,Olaf,Anivia,Kai'Sa,Leona",2020-12-17 06:54:47,Team 2
22m 34s,euw,MRS Marky,"Aatrox,Ekko,Galio,Tristana,Pyke","Fiora,Graves,Akali,Caitlyn,Janna",2020-12-16 21:51:41,Team 2
21m 3s,euw,AST Mixsi,"Gragas,Ivern,Yone,Miss Fortune,Seraphine","Irelia,Ekko,Talon,Kai'Sa,Alistar",2020-12-28 09:14:18,Team 1
21m 28s,euw,AST Mixsi,"Gragas,Graves,Seraphine,Yasuo,Janna","Darius,Ekko,Talon,Miss Fortune,Bard",2020-12-28 08:41:01,Team 2
42m 10s,euw,AST Mixsi,"Poppy,Taliyah,Yasuo,Ashe,Lulu","Lucian,Ekko,Fizz,Miss Fortune,Sona",2020-12-28 05:19:51,Team 2
30m 6s,euw,AST Mixsi,"Rengar,Gragas,Lucian,Kai'Sa,Bard","Pantheon,Ekko,Renekton,Ezreal,Seraphine",2020-12-28 03:27:42,Team 1
27m 19s,euw,AST Mixsi,"Gangplank,Lillia,Pantheon,Ezreal,Anivia","Sett,Xin Zhao,Corki,Jhin,Alistar",2020-12-27 07:13:36,Team 2
22m 32s,euw,Mvp Inugami,"Malphite,Olaf,Yasuo,Ziggs,Ashe","Irelia,Kayn,Syndra,Kai'Sa,Rakan",2020-12-29 03:51:50,Team 1
26m 48s,euw,AST Mixsi,"Kayle,Graves,Galio,Kai'Sa,Lulu","Malphite,Lillia,Lucian,Vayne,Bard",2020-12-27 03:17:10,Team 1
16m 21s,euw,AST Mixsi,"Camille,Nunu & Willump,Twisted Fate,Ezreal,Nami","Renekton,Taliyah,Jayce,Vayne,Janna",2020-12-27 02:43:19,Team 2
24m 36s,euw,Mvp Inugami,"Mordekaiser,Ekko,Lucian,Kai'Sa,Alistar","Anivia,Graves,Wukong,Jhin,Rakan",2020-12-29 03:19:44,Team 2
20m 44s,euw,Mvp Inugami,"Gangplank,Graves,Vel'Koz,Ashe,Thresh","Tryndamere,Hecarim,Orianna,Jhin,Leona",2020-12-29 02:40:41,Team 2
35m 4s,euw,AST Mixsi,"Camille,Lee Sin,Rumble,Miss Fortune,Alistar","Darius,Lillia,Katarina,Jhin,Thresh",2020-12-26 11:03:47,Team 1
26m 0s,euw,weakside bot,"Garen,Lillia,Pantheon,Kai'Sa,Bard","Akali,Nidalee,Yone,Miss Fortune,Seraphine",2020-12-16 01:17:55,Team 2
33m 10s,euw,Mvp Inugami,"Gangplank,Rammus,Viktor,Miss Fortune,Alistar","Kai'Sa,Nidalee,Ekko,Camille,Nautilus",2020-12-29 02:05:00,Team 2
26m 46s,euw,Mvp Inugami,"Poppy,Lillia,Lucian,Miss Fortune,Nautilus","Olaf,Graves,Cassiopeia,Ashe,Leona",2020-12-29 01:26:16,Team 2
32m 20s,euw,weakside bot,"Pantheon,Elise,Yone,Senna,Seraphine","Camille,Graves,Viktor,Kai'Sa,Blitzcrank",2020-12-16 00:15:35,Team 2
20m 18s,euw,weakside bot,"Diana,Graves,Akali,Jhin,Thresh","Gangplank,Taliyah,Irelia,Kai'Sa,Pantheon",2020-12-15 09:01:30,Team 1
21m 32s,euw,Mvp Inugami,"Aatrox,Udyr,Talon,Ashe,Nautilus","Poppy,Graves,Ekko,Kai'Sa,Gragas",2020-12-29 00:45:19,Team 2
22m 57s,euw,Mvp Inugami,"Ivern,Hecarim,Galio,Samira,Sett","Heimerdinger,Rek'Sai,Ekko,Draven,Nautilus",2020-12-28 10:33:53,Team 2
28m 32s,euw,weakside bot,"Ornn,Taliyah,Vel'Koz,Miss Fortune,Leona","Fiora,Ekko,Pantheon,Jhin,Sett",2020-12-15 08:33:17,Team 2
23m 33s,euw,weakside bot,"Yasuo,Ivern,Syndra,Jhin,Nautilus","Kled,Graves,Taliyah,Kai'Sa,Sona",2020-12-14 07:41:27,Team 1
29m 11s,euw,Mvp Inugami,"Yasuo,Pantheon,Viktor,Samira,Thresh","Volibear,Ekko,Zoe,Lucian,Alistar",2020-12-28 09:50:58,Team 2
34m 29s,euw,Mvp Inugami,"Yasuo,Lillia,Lucian,Vayne,Thresh","Twisted Fate,Nidalee,Darius,Miss Fortune,Alistar",2020-12-28 09:02:03,Team 2
23m 0s,euw,weakside bot,"Volibear,Ivern,Katarina,Kai'Sa,Xerath","Renekton,Taliyah,Karma,Lucian,Leona",2020-12-14 02:27:23,Team 1
22m 52s,euw,weakside bot,"Volibear,Hecarim,Zoe,Kai'Sa,Rell","Shen,Kha'Zix,Viktor,Samira,Rakan",2020-12-13 09:02:28,Team 1
42m 10s,euw,Mvp Inugami,"Poppy,Taliyah,Yasuo,Ashe,Lulu","Lucian,Ekko,Fizz,Miss Fortune,Sona",2020-12-28 05:19:51,Team 2
26m 50s,euw,weakside bot,"Vayne,Taliyah,Pyke,Lucian,Nautilus","Syndra,Kha'Zix,Garen,Ashe,Sett",2020-12-13 06:43:45,Team 2
30m 41s,euw,weakside bot,"Quinn,Kha'Zix,Katarina,Kai'Sa,Thresh","Darius,Sejuani,Viktor,Samira,Rell",2020-12-13 03:47:53,Team 1
20m 27s,euw,weakside bot,"Camille,Ivern,LeBlanc,Vayne,Janna","Lucian,Elise,Yone,Kai'Sa,Bard",2020-12-13 01:47:35,Team 2
23m 22s,euw,PKris,"Aatrox,Graves,Katarina,Lucian,Galio","Shen,Kha'Zix,Tryndamere,Kai'Sa,Thresh",2020-12-23 18:00:02,Team 2
27m 47s,euw,PKris,"Camille,Kha'Zix,Katarina,Aphelios,Thresh","Pantheon,Hecarim,Annie,Jhin,Rell",2020-12-16 08:21:48,Team 2
20m 9s,euw,PKris,"Renekton,Taliyah,Twisted Fate,Ezreal,Nami","Camille,Nunu & Willump,Yasuo,Miss Fortune,Seraphine",2020-12-16 07:35:03,Team 2
27m 30s,euw,PKris,"Camille,Ivern,Zoe,Tristana,Pantheon","Volibear,Lillia,Anivia,Jhin,Nautilus",2020-12-15 02:39:16,Team 2
23m 17s,euw,PKris,"Irelia,Jarvan IV,Lulu,Lucian,Nami","Poppy,Graves,Twisted Fate,Kai'Sa,Nautilus",2020-12-15 01:57:06,Team 2
17m 30s,euw,PKris,"Pantheon,Nidalee,Annie,Jhin,Senna","Riven,Nunu & Willump,Anivia,Ashe,Janna",2020-12-14 01:29:40,Team 1
30m 3s,euw,PKris,"Shen,Olaf,Akali,Kai'Sa,Nami","Gangplank,Nunu & Willump,Zoe,Miss Fortune,Leona",2020-12-14 01:02:39,Team 1
20m 39s,euw,PKris,"Malphite,Taliyah,Zed,Miss Fortune,Rakan","Jayce,Evelynn,Fizz,Jhin,Bard",2020-12-14 00:22:32,Team 2
22m 28s,euw,Mazs,"Camille,Shaco,Katarina,Jhin,Pantheon","Vladimir,Lillia,Yasuo,Lucian,Rakan",2020-11-03 23:28:52,Team 2
23m 37s,euw,Mazs,"Vladimir,Graves,Diana,Kai'Sa,Alistar","Lucian,Shaco,Katarina,Ezreal,Rakan",2020-11-03 22:50:34,Team 1
28m 39s,euw,Mazs,"Ornn,Shaco,Katarina,Aphelios,Bard","Irelia,Graves,Lucian,Karthus,Nautilus",2020-11-03 22:12:39,Team 2
23m 18s,euw,6ax ,"Ornn,Graves,Akali,Miss Fortune,Leona","Camille,Kindred,Orianna,Karthus,Seraphine",2020-12-17 01:01:27,Team 2
35m 48s,euw,Mazs,"Jax,Shaco,Orianna,Jhin,Thresh","Malphite,Kindred,Lulu,Kai'Sa,Alistar",2020-11-03 02:36:35,Team 2
24m 3s,euw,Mazs,"Shen,Graves,Ziggs,Kai'Sa,Yuumi","Akali,Shaco,Yone,Senna,Leona",2020-11-03 01:22:04,Team 2
31m 29s,euw,6ax ,"Irelia,Karthus,Yasuo,Lucian,Maokai","Shen,Graves,LeBlanc,Kai'Sa,Twisted Fate",2020-12-17 00:28:02,Team 2
24m 39s,euw,6ax ,"Malphite,Ekko,Lucian,Ezreal,Yuumi","Gnar,Graves,Cassiopeia,Ashe,Seraphine",2020-12-16 23:47:18,Team 1
26m 10s,euw,Mazs,"Malphite,Graves,Ekko,Ziggs,Rakan","Jax,Shaco,Katarina,Kai'Sa,Thresh",2020-11-03 00:49:51,Team 1
21m 48s,euw,Mazs,"Urgot,Shaco,Orianna,Ashe,Yuumi","Vladimir,Kha'Zix,Galio,Jinx,Taric",2020-11-03 00:04:12,Team 2
32m 42s,euw,6ax ,"Yone,Ekko,Cassiopeia,Kai'Sa,Pantheon","Akali,Graves,Lucian,Taliyah,Nautilus",2020-12-16 21:35:59,Team 2
29m 1s,euw,6ax ,"Riven,Kayn,Orianna,Jhin,Twitch","Akali,Lillia,Lucian,Kai'Sa,Pantheon",2020-12-13 23:45:41,Team 2
21m 40s,euw,Jopa1,"Rengar,Lillia,Talon,Kai'Sa,Leona","Viktor,Udyr,Camille,Lucian,Braum",2020-12-27 04:44:54,Team 2
42m 7s,euw,6ax ,"Jayce,Taliyah,Wukong,Kai'Sa,Leona","Neeko,Kindred,Syndra,Lucian,Pyke",2020-12-13 23:04:52,Team 2
23m 26s,euw,6ax ,"Yone,Pantheon,Cassiopeia,Jhin,Thresh","Aatrox,Graves,Ornn,Miss Fortune,Bard",2020-12-13 22:15:27,Team 1
21m 27s,euw,Jopa1,"Teemo,Graves,Xerath,Jhin,Seraphine","Akali,Pantheon,Lucian,Miss Fortune,Maokai",2020-12-26 07:26:05,Team 1
28m 24s,euw,Jopa1,"Teemo,Graves,Yone,Seraphine,Twitch","Akali,Ekko,Galio,Kai'Sa,Pantheon",2020-12-26 06:57:37,Team 1
23m 15s,euw,RXBXCXP,"Gangplank,Amumu,Zed,Miss Fortune,Janna","Darius,Graves,Lissandra,Jhin,Seraphine",2020-12-15 08:41:33,Team 2
24m 45s,euw,Jopa1,"Pantheon,Olaf,Ekko,Ezreal,Maokai","Shen,Hecarim,Kassadin,Kai'Sa,Thresh",2020-12-25 00:39:31,Team 2
29m 52s,euw,RXBXCXP,"Camille,Graves,Ekko,Ezreal,Bard","Shen,Hecarim,Malzahar,Vayne,Thresh",2020-12-08 06:32:43,Team 2
27m 34s,euw,Wao 2003,"Malphite,Ekko,Talon,Miss Fortune,Bard","Ornn,Kayn,Yone,Karthus,Thresh",2020-12-28 21:22:49,Team 2
32m 58s,euw,Wao 2003,"Jax,Elise,Viktor,Jhin,Janna","Renekton,Taliyah,Lucian,Miss Fortune,Seraphine",2020-12-28 20:46:59,Team 2
22m 48s,euw,Wao 2003,"Ornn,Olaf,Katarina,Miss Fortune,Thresh","Malphite,Lee Sin,Cassiopeia,Kai'Sa,Sett",2020-12-28 07:18:33,Team 1
20m 7s,euw,KASAPINA,"Aatrox,Kha'Zix,Viktor,Jhin,Bard","Poppy,Graves,Twisted Fate,Aphelios,Janna",2020-12-23 01:18:36,Team 1
23m 55s,euw,KASAPINA,"Jax,Lillia,Zed,Kai'Sa,Sett","Poppy,Hecarim,Kassadin,Jhin,Thresh",2020-12-03 02:25:06,Team 1
29m 20s,euw,KASAPINA,"Gangplank,Karthus,Lucian,Jhin,Nautilus","Urgot,Lillia,Rumble,Senna,Pyke",2020-11-03 03:42:52,Team 1
11m 37s,euw,KASAPINA,"Ornn,Nidalee,Ashe,Lucian,Thresh","Vayne,Lillia,Syndra,Jhin,Pantheon",2020-11-02 18:55:21,Team 2
35m 0s,euw,KASAPINA,"Renekton,Lillia,Zilean,Jhin,Braum","Ornn,Shaco,Orianna,Ashe,Bard",2020-11-02 18:29:33,Team 2
21m 58s,euw,KASAPINA,"Warwick,Nidalee,Yasuo,Kai'Sa,Yuumi","Ornn,Kha'Zix,Zed,Karthus,Blitzcrank",2020-10-31 19:50:38,Team 1
31m 33s,euw,KASAPINA,"Riven,Rengar,Ekko,Jhin,Yuumi","Lulu,Kha'Zix,Akali,Aphelios,Thresh",2020-10-31 18:56:32,Team 2
26m 50s,euw,Höger,"Irelia,Taliyah,Pyke,Kai'Sa,Alistar","Sett,Kindred,Ekko,Lucian,Karma",2020-12-28 11:48:37,Team 1
28m 39s,euw,Höger,"Volibear,Hecarim,Sylas,Senna,Rakan","Tryndamere,Udyr,Katarina,Xayah,Bard",2020-12-21 04:50:27,Team 1
26m 9s,euw,Höger,"Irelia,Kha'Zix,Fizz,Vayne,Seraphine","Volibear,Lee Sin,Malzahar,Ezreal,Lulu",2020-12-20 02:37:10,Team 1
28m 23s,euw,Höger,"Aatrox,Evelynn,Akali,Vayne,Rell","Ornn,Udyr,Katarina,Vel'Koz,Bard",2020-12-17 02:22:30,Team 1
20m 13s,euw,Höger,"Aatrox,Olaf,Katarina,Vayne,Thresh","Poppy,Lillia,LeBlanc,Jhin,Alistar",2020-12-17 01:31:42,Team 1
24m 44s,euw,Höger,"Camille,Graves,Malzahar,Ezreal,Bard","Mordekaiser,Taliyah,Pantheon,Miss Fortune,Xerath",2020-12-17 00:49:42,Team 1
22m 8s,euw,Höger,"Wukong,Udyr,Twisted Fate,Tristana,Alistar","Ornn,Taliyah,Sylas,Kalista,Thresh",2020-12-17 00:08:36,Team 2
23m 51s,euw,Höger,"Malphite,Elise,Qiyana,Vayne,Lulu","Aatrox,Ekko,Sylas,Draven,Pyke",2020-12-16 23:30:50,Team 2
38m 50s,euw,Höger,"Aatrox,Nunu & Willump,Kassadin,Lucian,Janna","Rengar,Kayn,Ahri,Tristana,Nami",2020-12-16 01:54:02,Team 1
20m 51s,euw,Höger,"Jax,Lillia,Katarina,Kai'Sa,Alistar","Renekton,Elise,Seraphine,Vayne,Zilean",2020-12-16 00:57:31,Team 2
22m 37s,euw,juju0,"Pantheon,Nidalee,Yasuo,Tristana,Nunu & Willump","Gangplank,Taliyah,Galio,Draven,Alistar",2020-12-23 18:37:08,Team 2
23m 22s,euw,juju0,"Aatrox,Graves,Katarina,Lucian,Galio","Shen,Kha'Zix,Tryndamere,Kai'Sa,Thresh",2020-12-23 18:00:02,Team 2
22m 18s,euw,juju0,"Kled,Lee Sin,Fizz,Jhin,Sett","Rengar,Nunu & Willump,Anivia,Kai'Sa,Nautilus",2020-12-23 17:23:33,Team 2
28m 35s,euw,juju0,"Teemo,Gragas,Yone,Caitlyn,Morgana","Lucian,Ivern,Vladimir,Kai'Sa,Thresh",2020-12-23 07:31:16,Team 1
28m 42s,euw,juju0,"Irelia,Kindred,Twisted Fate,Draven,Lux","Poppy,Ivern,Akali,Samira,Alistar",2020-12-23 06:48:19,Team 1
29m 32s,euw,juju0,"Kayle,Lee Sin,Akali,Kai'Sa,Pantheon","Malphite,Evelynn,Qiyana,Jhin,Alistar",2020-12-23 05:51:03,Team 2
26m 54s,euw,juju0,"Jax,Taliyah,Vel'Koz,Tristana,Thresh","Volibear,Nunu & Willump,Anivia,Kai'Sa,Janna",2020-12-23 05:09:13,Team 2
26m 2s,euw,juju0,"Malphite,Elise,Seraphine,Yasuo,Alistar","Ryze,Nocturne,Qiyana,Kai'Sa,Rakan",2020-12-23 03:30:45,Team 1
24m 17s,euw,juju0,"Volibear,Master Yi,Yasuo,Miss Fortune,Zilean","Riven,Nunu & Willump,Sylas,Jhin,Thresh",2020-12-23 01:16:46,Team 2
24m 1s,euw,juju0,"Akali,Hecarim,LeBlanc,Samira,Pantheon","Camille,Ekko,Lucian,Ezreal,Alistar",2020-12-23 00:43:29,Team 1
30m 12s,euw,Ánka,"Malphite,Graves,Renekton,Ashe,Xerath","Jayce,Lillia,Orianna,Talon,Seraphine",2020-12-27 09:10:26,Team 1
24m 55s,euw,24052001,"Camille,Olaf,Zoe,Kai'Sa,Rakan","Fiora,Lillia,Yone,Jhin,Nautilus",2020-12-27 19:18:58,Team 1
34m 53s,euw,24052001,"Sylas,Ivern,Yone,Jhin,Nami","Ziggs,Olaf,Malphite,Lucian,Janna",2020-12-27 00:05:11,Team 2
22m 59s,euw,24052001,"Fiora,Nunu & Willump,Pyke,Miss Fortune,Master Yi","Camille,Rammus,Sylas,Tristana,Leona",2020-12-01 19:23:36,Team 1
20m 19s,euw,24052001,"Renekton,Evelynn,Katarina,Kai'Sa,Nautilus","Taric,Camille,Master Yi,Lucian,Bard",2020-11-30 11:05:41,Team 1
39m 23s,euw,24052001,"Gangplank,Evelynn,Graves,Vayne,Zyra","Riven,Lee Sin,Akali,Miss Fortune,Janna",2020-11-30 10:20:48,Team 2
26m 31s,euw,max le chibrax,"Gangplank,Taliyah,Twisted Fate,Jhin,Nautilus","Aatrox,Graves,Yone,Miss Fortune,Seraphine",2020-12-29 01:50:36,Team 1
27m 32s,euw,24052001,"Wukong,Kha'Zix,Kayle,Ezreal,Soraka","Lucian,Hecarim,Sylas,Miss Fortune,Nami",2020-11-29 11:53:35,Team 2
23m 56s,euw,24052001,"Cho'Gath,Kindred,Twisted Fate,Ezreal,Maokai","Camille,Rek'Sai,Xerath,Seraphine,Thresh",2020-11-29 11:13:38,Team 1
34m 5s,euw,max le chibrax,"Seraphine,Lillia,Renekton,Ezreal,Nautilus","Riven,Graves,Kassadin,Jhin,Leona",2020-12-29 01:06:34,Team 1
24m 5s,euw,max le chibrax,"Camille,Olaf,Orianna,Ashe,Twitch","Renekton,Evelynn,Ryze,Miss Fortune,Nami",2020-12-29 00:09:44,Team 1
14m 57s,euw,24052001,"Zac,Lillia,Diana,Jhin,Janna","Ornn,Graves,Kassadin,Ezreal,Senna",2020-11-29 10:38:52,Team 2
21m 22s,euw,24052001,"Yorick,Amumu,Syndra,Jhin,Pyke","Illaoi,Olaf,Sylas,Ashe,Pantheon",2020-11-27 08:24:35,Team 2
25m 9s,euw,max le chibrax,"Shen,Ekko,Akali,Yasuo,Sett","Kayle,Kha'Zix,Zed,Ziggs,Seraphine",2020-12-28 23:35:05,Team 1
33m 2s,euw,max le chibrax,"Camille,Graves,LeBlanc,Samira,Lux","Malphite,Kha'Zix,Ryze,Jhin,Thresh",2020-12-28 21:32:24,Team 1
23m 43s,euw,24052001,"Sett,Lillia,Zed,Jhin,Fiddlesticks","Aatrox,Lee Sin,Kassadin,Kai'Sa,Zilean",2020-11-27 07:44:24,Team 2
35m 32s,euw,max le chibrax,"Renekton,Lillia,Orianna,Lucian,Pyke","Aatrox,Nidalee,Yone,Kai'Sa,Thresh",2020-12-28 19:45:06,Team 2
29m 29s,euw,max le chibrax,"Jayce,Kindred,Kassadin,Jhin,Nautilus","Wukong,Taliyah,Ryze,Vayne,Sett",2020-12-28 02:25:22,Team 2
18m 19s,euw,max le chibrax,"Camille,Graves,Orianna,Ezreal,Leona","Nasus,Kindred,Ryze,Jhin,Thresh",2020-12-28 01:44:18,Team 2
37m 11s,euw,max le chibrax,"Yasuo,Gragas,Cassiopeia,Kai'Sa,Alistar","Kennen,Hecarim,Ryze,Samira,Galio",2020-12-28 01:14:59,Team 2
25m 0s,euw,max le chibrax,"Malphite,Graves,Seraphine,Jhin,Blitzcrank","Fiora,Ivern,Yone,Twitch,Bard",2020-12-28 00:26:29,Team 1
30m 0s,eune,Borko,"Lucian,Rek'Sai,Lux,Kai'Sa,Lulu","Darius,Lillia,Anivia,Caitlyn,Janna",2020-12-22 21:48:44,Team 2
30m 7s,eune,EUNE Retoox HLTV,"Riven,Amumu,Annie,Miss Fortune,Lulu","Fiora,Jarvan IV,Vladimir,Caitlyn,Morgana",2020-11-06 05:53:05,Team 2
26m 50s,eune,EUNE Retoox HLTV,"Volibear,Udyr,Kassadin,Ezreal,Seraphine","Riven,Lillia,Akali,Kai'Sa,Yuumi",2020-11-06 05:07:56,Team 1
28m 8s,eune,EUNE Retoox HLTV,"Cassiopeia,Kha'Zix,Lucian,Miss Fortune,Yuumi","Malphite,Hecarim,Qiyana,Karthus,Alistar",2020-11-06 04:33:48,Team 2
15m 30s,eune,EUNE Retoox HLTV,"Ornn,Kha'Zix,Ekko,Ashe,Bard","Orianna,Sett,Renekton,Samira,Lux",2020-11-05 23:54:32,Team 2
27m 49s,eune,EUNE Retoox HLTV,"Wukong,Zac,Urgot,Aphelios,Pyke","Kayle,Lee Sin,Rumble,Ezreal,Bard",2020-11-05 23:28:18,Team 2
32m 57s,eune,EUNE Retoox HLTV,"Urgot,Master Yi,Morgana,Miss Fortune,Yuumi","Sett,Zac,Vladimir,Jhin,Alistar",2020-11-05 22:50:27,Team 2
15m 45s,eune,EUNE Retoox HLTV,"Pantheon,Sejuani,Heimerdinger,Draven,Pyke","Darius,Trundle,Ryze,Jhin,Taric",2020-11-05 22:04:41,Team 1
26m 4s,eune,EUNE Retoox HLTV,"Fizz,Rek'Sai,Vladimir,Jhin,Blitzcrank","Master Yi,Ekko,Galio,Lucian,Bard",2020-11-05 21:39:48,Team 1
31m 3s,eune,EUNE Retoox HLTV,"Fiora,Volibear,Azir,Kalista,Pyke","Shen,Kha'Zix,Malzahar,Ashe,Rakan",2020-11-05 21:06:43,Team 2
20m 53s,eune,EUNE Retoox HLTV,"Tryndamere,Hecarim,Sylas,Kalista,Blitzcrank","Riven,Lillia,Galio,Tristana,Taric",2020-11-04 23:46:38,Team 2
33m 57s,eune,Farridel,"Riven,Lee Sin,Cassiopeia,Jhin,Bard","Tryndamere,Lillia,Fizz,Draven,Swain",2020-12-29 04:15:18,Team 1
30m 54s,eune,Farridel,"Darius,Kayn,Azir,Jhin,Janna","Nasus,Lillia,Qiyana,Draven,Swain",2020-12-29 03:31:13,Team 2
22m 36s,eune,Farridel,"Nasus,Fiddlesticks,Yasuo,Ashe,Nami","Camille,Ekko,Kassadin,Lucian,Yuumi",2020-12-29 02:25:22,Team 2
25m 23s,eune,Farridel,"Swain,Master Yi,Ekko,Miss Fortune,Lulu","Fiora,Kha'Zix,Yasuo,Syndra,Yuumi",2020-12-29 00:10:21,Team 1
21m 30s,eune,Farridel,"Teemo,Olaf,Cassiopeia,Tristana,Rakan","Malphite,Graves,Yasuo,Jhin,Pyke",2020-12-28 23:33:45,Team 1
31m 1s,eune,Farridel,"Jax,Twitch,LeBlanc,Kai'Sa,Pyke","Aatrox,Kha'Zix,Zed,Syndra,Sett",2020-12-28 22:27:06,Team 2
22m 30s,eune,Farridel,"Pantheon,Ekko,Zed,Yone,Nami","Aatrox,Master Yi,Syndra,Kai'Sa,Thresh",2020-12-28 21:46:57,Team 1
26m 56s,eune,Farridel,"Riven,Ekko,Pantheon,Draven,Pyke","Talon,Graves,Syndra,Kai'Sa,Nautilus",2020-12-28 20:51:39,Team 1
30m 32s,eune,Farridel,"Malphite,Kha'Zix,Akali,Kai'Sa,Brand","Jax,Hecarim,Twisted Fate,Xayah,Janna",2020-12-28 20:17:10,Team 2
21m 18s,eune,LA3 ROKY THE DOG,"Camille,Ivern,Qiyana,Jhin,Vel'Koz","Katarina,Shyvana,Kassadin,Xayah,Rakan",2020-12-29 04:13:23,Team 1
26m 34s,eune,Farridel,"Gnar,Nunu & Willump,Akali,Jhin,Galio","Irelia,Kha'Zix,Kassadin,Lucian,Lux",2020-12-28 18:32:52,Team 2
30m 54s,eune,LA3 ROKY THE DOG,"Darius,Kayn,Azir,Jhin,Janna","Nasus,Lillia,Qiyana,Draven,Swain",2020-12-29 03:31:13,Team 2
21m 30s,eune,LA3 ROKY THE DOG,"Teemo,Olaf,Cassiopeia,Tristana,Rakan","Malphite,Graves,Yasuo,Jhin,Pyke",2020-12-28 23:33:45,Team 1
21m 36s,eune,LA3 ROKY THE DOG,"Camille,Olaf,Ahri,Miss Fortune,Ashe","Urgot,Shaco,Malphite,Jhin,Alistar",2020-12-28 22:59:59,Team 1
26m 29s,eune,LA3 ROKY THE DOG,"Darius,Taliyah,Viktor,Miss Fortune,Ashe","Ornn,Olaf,Ekko,Kai'Sa,Senna",2020-12-28 09:43:14,Team 2
22m 35s,eune,LA3 ROKY THE DOG,"Shen,Volibear,Akali,Caitlyn,Lux","Darius,Olaf,Talon,Vayne,Lulu",2020-12-28 09:07:44,Team 2
39m 25s,eune,LA3 ROKY THE DOG,"Wukong,Olaf,Zed,Kai'Sa,Lux","Darius,Evelynn,Talon,Caitlyn,Bard",2020-12-28 08:36:45,Team 1
